"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Haus2",0.00763908158497879,0.424267873749423,0.9,0.9,1
"Znhit3",0.00764393340842265,0.515024664914797,0.9,0.9,1
"Tmem173",0.0077100702247334,0.466443283774923,0.9,0.9,1
"Ly6i",0.0077160229629882,0.505964783097716,0.7,0.4,1
"Fdx2",0.0077341807640899,0.519949013527756,1,0.9,1
"Gnb1",0.00774001455030732,0.232200929174866,1,1,1
"Ms4a6b",0.00774074755646541,0.457208919208615,1,0.9,1
"Sptbn1",0.0078127581833615,0.687811965227737,1,0.9,1
"Sdc3",0.00784267197184671,-0.482358076095563,1,1,1
"Riiad1",0.00787152268766593,0.512287321577906,0.6,0.1,1
"Ankle2",0.00787813578632728,0.377023544654159,0.9,0.9,1
"Bloc1s1",0.00788818188542285,0.495770179966899,0.9,0.9,1
"Dtx1",0.00788944735903736,0.391819521581926,0.8,0.1,1
"Tfeb",0.00799672096642867,0.492878600434894,0.9,0.9,1
"Tceal9",0.00805745148053141,-0.34032827208891,1,0.9,1
"Klhl5",0.00806587968742275,0.594553092896012,0.9,0.9,1
"Kdm4a",0.00806944706593967,0.631583228776655,1,0.9,1
"Nfe2l2",0.00808622550242634,-0.560153201256945,1,1,1
"Otud6b",0.0081408192064896,0.444875866894279,0.9,0.9,1
"Tmem209",0.00822345919401629,0.507113410555753,0.9,0.8,1
"Larp4",0.00824635559707348,0.603668576052397,1,0.9,1
"Golga3",0.00827392738382956,0.655669461480325,1,0.9,1
"Cers6",0.0082893279587097,0.593224462463627,0.9,0.9,1
"Cfb",0.00830599587916824,0.957612704467409,0.8,0.8,1
"Ccdc9",0.00833971648408528,0.50763275858193,1,0.9,1
"Tshz2",0.00836678710782018,0.540117400671461,1,1,1
"Dync1h1",0.00844734671447826,0.491682679197055,1,0.9,1
"Atp6ap2",0.00848086295051911,-0.324466790219846,0.9,0.9,1
"Rrm2b",0.00848379225998758,0.712059453617971,1,0.9,1
"Zfp771",0.00851376501645361,0.678480305469985,1,0.9,1
"Etv5",0.00855271024257342,0.511147571113367,0.9,0.9,1
"Zbtb41",0.00868813813975205,0.458276085201991,0.9,0.8,1
"Tcerg1",0.00875129968608607,0.49482999234163,1,0.9,1
"Tk1",0.00875353858914525,0.591667627217472,0.9,0.7,1
"B230219D22Rik",0.00878985250096074,-0.80623594322847,1,1,1
"Brd1",0.00879378064837068,-0.215472832633574,1,0.9,1
"Epsti1",0.00886317680549471,0.388161971299245,1,0.9,1
"Lmo4",0.00890045005429184,0.571956627964082,1,0.9,1
"Pus10",0.00891147734635138,0.568346614594394,0.9,0.9,1
"Plekha3",0.00892941983542578,0.595223659911933,0.9,0.9,1
"Triobp",0.00897683953615474,0.466084947490846,0.9,0.9,1
"Smad2",0.00898378590638135,-0.704519477709974,0.9,1,1
"Slc29a3",0.0090469217703628,0.516105039972993,1,0.9,1
"Anapc15",0.00906432116819146,0.818723522355592,1,0.9,1
"Myo7a",0.00906727234147211,0.559417624748848,0.9,0.9,1
"Col1a1",0.00910101644595563,1.46361123848005,0.9,0.4,1
"Dgkd",0.00912325612579782,0.668481747694464,1,0.9,1
"Trmt112",0.00912600162376895,-0.193524639474764,1,0.9,1
"Bmt2",0.00914777382057062,-0.655262732675739,0.9,1,1
"Tatdn2",0.00919932368023342,0.581554285205773,1,0.9,1
"Nmi",0.00930256707113595,0.46694845088271,1,0.9,1
"Rdx",0.00931203052595039,0.513534520423273,1,0.9,1
"Epb41",0.00937303344364578,0.486980332724414,1,0.9,1
"Prss36",0.00938617997416165,0.476993325077822,0.9,0.4,1
"Cd55",0.00945814847145576,0.621597027526971,0.9,0.9,1
"1110017D15Rik",0.00953858768764961,0.495661605680738,0.6,0.1,1
"Sass6",0.0096159399249426,0.445516937416511,0.9,0.9,1
"Prpf38b",0.00963105196303574,-0.0196593570540364,1,1,1
"Il3ra",0.00972972244207724,0.536445388786722,0.9,0.9,1
"Flot2",0.00973901454854307,0.564973041808014,0.9,0.9,1
"Mcm3ap",0.00980501956834543,0.559748260263556,0.9,0.9,1
"Adnp2",0.00984686932833157,0.507841546311365,0.9,0.9,1
"Tmem107",0.00986320394406958,0.488477594869345,0.8,0.7,1
"Galnt11",0.00993495742825362,0.779679144511138,1,0.9,1
"Parp3",0.00994435688401567,0.601363951423762,0.9,0.8,1
"Ccl5",0.00997923797166951,1.77055910563483,0.9,0.9,1
"Gadl1",0.00998436635615803,0.630542386212371,0.5,0.3,1
"Arl3",0.0100367786058333,0.461905329749353,0.9,0.9,1
"Dglucy",0.0100562886891182,0.583878669970603,0.9,0.9,1
"Meig1",0.0100792380255039,0.440349707428429,0.7,0,1
"Itgal",0.0100829248398125,0.745193826618353,0.9,0.8,1
"Zc3h4",0.0101011675847595,0.771164543322775,1,0.9,1
"Tubgcp5",0.0101246638710787,0.602054154035626,1,0.9,1
"Isoc2a",0.0101599350705391,0.530187673790708,0.9,0.7,1
"Gfer",0.0101746097703052,0.610426665208571,1,0.9,1
"Rubcn",0.0102420610533078,0.685512728072055,1,0.9,1
"Eef1a1",0.0102659826727981,-0.380043652588115,1,1,1
"Fnta",0.010309045099488,-0.324969887308059,0.9,0.9,1
"Vps13b",0.0103629388010237,0.491107423283947,0.9,0.9,1
"Cnga2",0.0104553192480789,0.525111875952454,0.6,0.1,1
"Ebf2",0.0106178176677668,0.626964654469208,0.7,0.4,1
"Rpl22l1",0.0106405887260932,-0.301180529031226,1,1,1
"Tars2",0.0106554250387238,0.566415920014054,0.9,0.9,1
"Fstl5",0.0107262606415482,0.51096223851036,1,1,1
"Pmepa1",0.0107348072086009,-0.51461277810936,1,1,1
"Stk11",0.0107719060724665,0.441643071579783,1,0.9,1
"Phf11b",0.0108158038492298,0.718501450510411,1,0.9,1
"Pkia",0.0108318858933948,0.519617891172491,0.6,0.3,1
"Eng",0.0108342925843988,0.458098858638623,0.9,0.9,1
"Trim45",0.0109236457160032,0.488507033898613,0.6,0.2,1
"Abhd3",0.0109867889887354,0.479271895234197,0.7,0.2,1
"Brwd3",0.0110064770050922,0.642496246302275,1,0.9,1
"Pdxk",0.011060046881695,0.548443348785847,0.9,0.9,1
"Rab3gap2",0.0111614404948827,0.506749945186338,0.9,0.9,1
"Casc3",0.0111764331401468,0.857274201082542,1,0.9,1
"Fnbp4",0.0111972637196976,0.63357636964974,1,0.9,1
"Ero1lb",0.0112626172070236,0.479507438774286,0.9,0.9,1
"Neurl1b",0.0112755035118298,0.487604749636021,0.9,0.7,1
"Psmb10",0.0112782822940571,0.350646203323855,1,0.9,1
"Sap30l",0.0116231789857762,0.418505823304557,0.9,0.9,1
"Gatm",0.0116643282068005,0.406731213768349,1,0.9,1
"Gm49336",0.0117073643312158,0.476147776733345,0.9,0.9,1
"Pml",0.0117441324714119,0.474387313253227,0.9,0.9,1
"Ptpa",0.0117702195762878,0.399521123042648,1,0.9,1
"Stx19",0.0118385889909663,0.861583704920716,0.8,0.6,1
"Nhp2",0.0118939225257021,0.401678642942418,1,0.9,1
"H2-Q4",0.0119531285604286,0.573201070510041,1,0.9,1
"Foxo6",0.0119535548194553,0.472669965599109,0.6,0.2,1
"Srp54a",0.0119958062358538,0.616933841932782,1,0.9,1
"Fbxw5",0.0119991076695078,0.516540305692178,0.9,0.9,1
"E2f1",0.0120765270022756,0.512793608739929,0.9,0.9,1
"Oas1a",0.0120942524915175,0.484142884861046,0.9,0.9,1
"Blzf1",0.0122241296111327,0.60658675624598,0.9,0.8,1
"Ddx41",0.0124360347785122,0.424076363947912,0.9,0.9,1
"Cotl1",0.0124435345151834,-0.613481716438219,1,1,1
"Gtf3c3",0.0124689584513556,0.70538665203819,1,0.9,1
"Sbf2",0.0124993424545033,0.443765150388634,1,0.9,1
"Enah",0.0125011180185449,0.514931474056063,0.9,0.6,1
"Gm20559",0.0125336291696472,0.677366863400368,0.9,0.9,1
"Fndc3b",0.0125689511903971,0.639769422016027,1,0.9,1
"Mdfic",0.0125805393719848,0.621756985134506,1,0.9,1
"Cyb5r3",0.0125823218813726,0.590152333791961,1,0.9,1
"Susd6",0.0127409169336785,0.480050150212615,1,0.9,1
"Gbp4",0.0127563152105406,0.912963269576471,0.9,0.9,1
"Vars",0.0127766184079756,0.432583411909616,0.9,0.9,1
"Nrn1l",0.0128137401079043,0.605328469189507,0.4,0.1,1
"Opa1",0.0128438748871739,0.677040030338342,1,0.9,1
"Spg7",0.0128449479213667,0.765222415926033,1,0.9,1
"Ggcx",0.0128529418659008,-0.34708676837683,0.3,0.9,1
"Bcap31",0.0128728873165621,-0.124597428636298,1,0.9,1
"Rbm43",0.0128789896401113,0.783217688209761,1,0.9,1
"Pole3",0.012886708921199,0.573759488543015,1,0.9,1
"Armh4",0.0128921416815564,0.401794548002621,0.7,0,1
"Casp8",0.0128934148762957,0.401107156749147,1,0.9,1
"Timm10",0.0129454174432452,0.38412366718664,0.9,0.9,1
"Prelid3b",0.0130065672690819,0.472696027524605,0.9,0.9,1
"Cadps",0.013170488886577,0.456784273648045,0.6,0.1,1
"Slc35a4",0.0131750668545398,0.482625911164545,0.9,0.9,1
"Pgm3",0.013210132287634,0.383562425657967,0.9,0.9,1
"Ciz1",0.0132143693336221,0.447390667555617,0.9,0.9,1
"Parp10",0.0132715170023861,0.459298143888401,0.9,0.9,1
"Helz2",0.0133178366621729,0.421993695079129,0.9,0.8,1
"Ppp1r8",0.0133334177890509,0.395935461688949,0.8,0.9,1
"P2ry10b",0.0135138676216036,0.51519194235179,0.9,0.9,1
"Dhx38",0.0136970109787143,0.73744667883085,1,0.9,1
"Hivep3",0.0137296335518121,-0.527668613208461,1,1,1
"Psmb8",0.0137705424061087,0.39742360835894,1,0.9,1
"Tmem176b",0.0138076133403748,-0.165014633081114,1,1,1
"Pclaf",0.0138162985564793,0.505831500184453,0.7,0.4,1
"Ehbp1l1",0.0141031589551854,0.524071936718353,1,0.9,1
"Nup214",0.0141400618925355,0.411673729784869,0.9,0.9,1
"Tmco4",0.0141750223296836,0.560261916940122,0.9,0.8,1
"Tmco1",0.014184088088968,0.435025096305102,1,0.9,1
"Fam177a",0.0143248647135941,0.515673630433786,0.9,0.7,1
"Acadvl",0.0143939172205043,0.593229043509854,1,0.9,1
"Incenp",0.0144683803253191,0.579584342963694,1,0.9,1
"Rbl1",0.0145119687742519,0.44999894909635,0.9,0.9,1
"Atp6v0b",0.0145165022666568,-0.228708969667463,1,1,1
"Ccnk",0.0145877408648624,0.506686042927988,0.9,0.9,1
"Nup188",0.0146068692966282,0.584926892921692,0.9,0.8,1
"Snrnp70",0.0146842341636402,-0.19222446646186,1,0.9,1
"Srfbp1",0.0148476383484528,0.475320051546661,0.9,0.9,1
"Alg5",0.0148628368644003,0.415922381290015,1,0.9,1
"Tpm1",0.0148665840714254,0.564964819649097,1,0.9,1
"Whamm",0.0148712697396715,0.412052667400135,0.9,0.9,1
"Wwp2",0.0148902476266709,0.541545020686483,0.9,0.9,1
"Cmah",0.0148911327953616,0.790894183944447,1,0.9,1
"Eml4",0.0149260865523355,0.351812922208728,1,0.9,1
"Jpt2",0.0149385831107363,0.580617554782927,0.9,0.9,1
"Ppp3cb",0.0149410364793006,0.489638251037082,0.9,0.9,1
"Phka2",0.0149868367113731,0.533772947200925,1,0.9,1
"Ttc9",0.0150898665873158,0.407849835263656,0.8,0.2,1
"Slc12a7",0.0151109138722968,0.66185198650933,0.9,0.9,1
"Rasal3",0.0151646913402607,0.589135749410911,1,0.9,1
"Cd2ap",0.0151982047102872,0.487772038494658,1,0.9,1
"Rb1cc1",0.0152277649636027,-0.239270322989523,1,0.9,1
"Gosr2",0.0152309080395952,0.561841253896673,1,0.9,1
"Erap1",0.0152923354256946,0.60944896461112,1,0.9,1
"Msi2",0.0154684903327418,-0.095280048599267,1,1,1
"Slc35b1",0.0155151151099708,0.567704761140052,1,0.9,1
"Dctpp1",0.0155164974681131,0.522224787563123,1,0.9,1
"Hist1h4h",0.0155732056914926,0.81404805503867,1,0.8,1
"Vps4a",0.0155999256737193,0.435048341249077,0.9,0.9,1
"Epcam",0.0156540228601522,1.09381624271637,1,0.9,1
"Mcur1",0.0157006189505622,0.622435168695244,1,0.9,1
"Bst2",0.01570087686401,0.53192184716584,1,0.9,1
"Cog1",0.0157581469652907,0.584492298682681,0.9,0.8,1
"Slc6a6",0.0157684288811874,-0.155687135086958,1,0.9,1
"D5Ertd579e",0.0158323099329275,0.478652610584114,1,0.9,1
"Rps6ka1",0.0158444675675697,0.493416023659809,1,0.9,1
"Tubb4b",0.0158477397125285,0.551240996879437,1,1,1
"Nr1h3",0.0158765381166358,0.713805359442069,0.9,0.8,1
"Pole4",0.0159100940787182,0.482324462878099,1,0.9,1
"Cdk19",0.0159529098843188,0.561820353789806,1,0.9,1
"Vps52",0.0160136426119485,0.767530119636736,1,0.9,1
"Dlg2",0.0160205389122041,0.459759180556579,0.6,0,1
"Map1b",0.0160343807788606,0.56397973375263,1,1,1
"Nrap",0.0160565016963071,0.522541015842636,0.9,0.6,1
"Pacs1",0.0160832699464354,0.413820645639568,0.9,0.9,1
"Tsc22d1",0.0160834194985315,0.767213989271718,1,0.9,1
"Rfk",0.0161812423921466,0.557260330870253,0.9,0.9,1
"Diaph1",0.0161986511232366,0.68136153269504,1,0.9,1
"Fbxw11",0.0162134822904685,0.707396889171098,1,0.9,1
"Setx",0.0162136128588879,0.564762671933024,1,0.9,1
"Gm42463",0.0162326211831669,0.657849123113993,0.6,0,1
"Ms4a4b",0.0162490459292395,0.361857784770461,0.8,0.5,1
"R3hdm4",0.016327463801649,-0.168685294431983,1,0.9,1
"Eif4a2",0.0163705482163382,-0.131487638256368,1,0.9,1
"Samhd1",0.0164174156589968,0.415456941184475,1,0.9,1
"Wrn",0.0164419925350854,0.411321624061157,0.9,0.9,1
"Spn",0.0164423765149968,0.898309134994555,1,0.9,1
"Rnf20",0.0164550415431958,0.421395919750042,0.9,0.9,1
"Kif16b",0.0164582740257233,0.431768321485079,0.9,0.9,1
"Gramd1c",0.0165044824255759,0.584555210361273,0.6,0.2,1
"Ap5m1",0.0165778135094236,0.501092328637089,0.9,0.9,1
"Cpsf1",0.016704462418856,0.472531726119659,0.9,0.9,1
"Ppp1r21",0.0168283135831182,0.403088354873097,1,0.9,1
"C530008M17Rik",0.0169986153479941,0.463453597967165,0.6,0.2,1
"Zfas1",0.017161678837377,0.427393993687944,1,0.9,1
"Psmb9",0.0173224120682285,0.501685830002771,1,0.9,1
"Tnfsf9",0.0173295603936517,-0.582157858347105,0.9,0.9,1
"Aldh1a1",0.0173565623216257,0.410172445694804,0.6,0.2,1
"Phlda1",0.0174478409334038,-0.601269643651986,1,0.9,1
"Pid1",0.017489839168569,-0.584161812751351,1,1,1
"Saysd1",0.0175708041772489,0.367791584083168,0.9,0.9,1
"Ptges2",0.0176607441568958,0.500461405186019,0.9,0.8,1
"Zfp592",0.0177335279153308,0.631212122064781,1,0.9,1
"Agr2",0.0178544895359144,0.604163195658848,0.5,0.4,1
"Nup62",0.0179369951504909,0.433984506807367,0.9,0.9,1
"Extl3",0.0179824847045279,0.578753474808207,1,0.9,1
"Borcs5",0.0180143883767979,0.491706655727592,0.9,0.9,1
"Rabl6",0.0182210724083601,0.742838801417349,1,0.9,1
"Pank2",0.018264112343441,0.395927627496138,0.9,0.9,1
"Paxbp1",0.0183148295197442,0.318926541055087,0.9,0.9,1
"Atp6v1d",0.0183208347480785,-0.278159784177491,1,0.9,1
"Comtd1",0.0183374772612845,0.451220119308391,0.9,0.9,1
"Wdr43",0.0183416739062464,0.358658399332124,0.9,0.9,1
"Rtp2",0.0184966635021704,0.512770628283619,0.5,0,1
"Ccne2",0.0185269291432666,0.326631379186112,0.7,0,1
"Hdgfl2",0.0185391497162312,0.458406624290102,0.9,0.9,1
"Zdhhc9",0.0185683394792736,0.505405981796384,1,0.9,1
"Cpm",0.018646070438821,0.480682525884431,0.6,0.5,1
"Lrguk",0.0186550145825859,0.50239303407517,0.5,0.1,1
"Eif1ax",0.0186655861680068,0.412149019963694,1,0.9,1
"Pole",0.0187380656594448,0.403023837807717,0.8,0.6,1
"Hcls1",0.0188329880910648,0.410521818835033,1,0.9,1
"Gtpbp8",0.0188554724492436,0.418261404316986,0.9,0.9,1
"Primpol",0.018968788091748,0.504926079774334,0.9,0.9,1
"Mrpl35",0.0190422542601293,0.477790137903436,1,0.9,1
"Smg7",0.0190822017321493,0.465129708376279,0.9,0.9,1
"Ckap4",0.0191527447039964,0.671715738265702,1,0.9,1
"Pex11b",0.0191838626361007,0.732514931805193,1,0.9,1
"Wdr26",0.0192559959874261,-0.261259405902093,1,0.9,1
"Tmem214",0.0193264304857573,0.583467323970923,1,0.9,1
"Arel1",0.0194123749827493,0.614717852043083,0.9,0.9,1
"Ppp1r9b",0.0194378196755026,0.598010948751129,1,0.9,1
"Gm2000",0.0194386065504236,0.447028547060821,1,0.9,1
"Zcchc2",0.0194420227166902,0.517025653043209,0.9,0.9,1
"Gdi2",0.0194933347190651,-0.146763437084695,1,0.9,1
"Wrap53",0.0195050565394254,0.730575711939918,1,0.7,1
"Ctbs",0.0195406663135434,0.48304779572358,0.9,0.9,1
"Kctd17",0.0195966515551414,0.552784466793886,0.8,0.4,1
"Naip2",0.0196356752771588,0.443570081874168,0.9,0.9,1
"Zfp984",0.0196462900684668,0.590652389213655,0.9,0.9,1
"Mcm7",0.0197380707140514,0.635455159625078,1,0.9,1
"Zcchc4",0.019741030333758,0.698698072353479,1,0.9,1
"Ap3b1",0.0197613454799203,0.470434702281591,0.9,0.9,1
"Ap1s3",0.0198645117529753,0.622257535058248,0.8,0.6,1
"Neurl2",0.0199180493342326,0.511355637519489,0.9,0.9,1
"Ppp2r2c",0.0199851554384806,0.430880827470393,0.6,0,1
"Vipas39",0.0200204657420641,0.652262339054432,1,0.9,1
"Cdkl4",0.0200274965372048,0.450956885564496,0.6,0.1,1
"Ttll6",0.0200458683838967,0.513166129714121,0.6,0.1,1
"5730455P16Rik",0.0200607744597092,0.639788294751175,1,0.9,1
"Fgl2",0.0201162625521772,0.613109270196403,1,0.9,1
"Nploc4",0.02014435323751,0.598743755760318,0.9,0.9,1
"Mthfr",0.0202495090324193,0.547706562433531,0.9,0.9,1
"Ppme1",0.0202781358838794,0.554048309472136,1,0.9,1
"Arcn1",0.0203416308795708,0.62602807498853,1,0.9,1
"Sh3kbp1",0.0204238195448279,-0.502979684064025,1,1,1
"Cbfb",0.0204332505956311,0.499065560942403,1,0.9,1
"Nom1",0.020481331621972,0.379877661344638,0.9,0.9,1
"Bpifb9b",0.0205979178525574,2.12533180593201,0.4,0,1
"Isoc2b",0.0206022725756421,0.412391009859333,0.9,0.9,1
"Ndufs1",0.0206034452211011,0.48361817683966,1,0.9,1
"Parp11",0.0206608633632158,0.69002425242728,1,0.9,1
"Fos",0.0207583246055523,-0.428216340678898,1,1,1
"Pde4a",0.0207777134188493,0.646310700246299,0.9,0.7,1
"Lman1",0.0207791580697689,-0.275295888613607,0.9,0.9,1
"Sppl2a",0.0207868888441463,0.380497320121892,1,0.9,1
"Spr",0.0208276706533998,0.593064009181044,1,0.9,1
"Cttn",0.0208360728694473,0.528005357750041,0.6,0.5,1
"Ebi3",0.0208654212998944,-0.332007725599279,1,1,1
"Cdc34",0.0209040995730091,0.478519065129096,1,0.9,1
"Myof",0.0209289725645031,-0.593303761358163,1,1,1
"Tmem181a",0.0209797751276478,0.68787780032838,1,0.9,1
"Cyp2f2",0.0210332275389413,0.906920812310953,0.7,0.5,1
"Spef2",0.0211840840842015,0.475343160462134,0.6,0.3,1
"Umodl1",0.0212306822266896,1.00878464010989,0.5,0.2,1
"Trarg1",0.0214198803633202,0.476921865626911,0.5,0.1,1
"Arl5a",0.0214572412431205,0.518070799094136,1,0.9,1
"Tmem123",0.0215143634513809,0.45381071271635,0.9,0.9,1
"Mphosph10",0.0215206393756729,0.338442684370776,0.9,0.9,1
"Tyw5",0.0216309679967365,0.454177024260668,0.9,0.7,1
"Dck",0.021716714395133,-0.87395476575337,0.9,1,1
"Cdv3",0.0217560734648834,-0.319449675116151,1,1,1
"Hist1h3f",0.0218482812867804,0.324730396978303,0.7,0.1,1
"Cib2",0.0218547817684591,0.415602617105428,0.9,0.9,1
"Ube2d3",0.0218772955436334,-0.301804134522847,1,1,1
"Tmem120a",0.0219133514455924,0.457025432175105,0.9,0.9,1
"Mcm6",0.0219350051824212,0.525835656176736,0.9,0.9,1
"Sergef",0.0219575468742028,0.523377108047734,0.9,0.9,1
"Lifr",0.0219729212140752,0.567689810506361,1,0.9,1
"Trap1",0.0219768212073761,0.549107055210196,0.9,0.9,1
"Tlcd2",0.0220381542306721,0.462989056263198,0.9,0.9,1
"Dynll2",0.0220613577201893,0.583727236088995,1,0.9,1
"Abce1",0.0220870873929706,0.423096044519731,1,0.9,1
"Bin2",0.0221322297448155,0.442217175443141,1,0.9,1
"Zeb2",0.0221951124409171,0.248076783810641,1,1,1
"Clptm1l",0.0222296569128652,0.567479600682543,1,0.9,1
"Coq5",0.0222700600943575,0.44607439394815,0.9,0.9,1
"Myo1c",0.0222973397287203,0.435084504074067,1,0.9,1
"Chd1l",0.0223777493525017,0.516773952447225,0.9,0.9,1
"Snd1",0.0224268507843964,0.63392119526938,1,0.9,1
"Gpr162",0.0224747412761179,0.585448406136945,0.8,0.6,1
"Dync1i2",0.0224821117407914,0.45523206440636,1,0.9,1
"Tsc22d3",0.0225092938593267,-0.907132017120686,1,1,1
"Cep85l",0.02252216747982,0.463439596873562,0.9,0.9,1
"Tmcc1",0.0225222632810776,-0.360489248150849,0.9,0.9,1
"Srcin1",0.022538921127844,0.56455853484258,0.7,0.4,1
"Slc22a23",0.0225462526984466,0.495210857130951,0.8,0.6,1
"Btbd8",0.0225975751688476,0.561182116958652,0.7,0.6,1
"Ivns1abp",0.0226190858348621,-0.121386757153525,1,0.9,1
"Vrk3",0.0226491535277885,0.461331054480915,0.9,0.9,1
"Dek",0.0228857636523765,0.340674087352203,1,0.9,1
"Kat14",0.0228896689470832,0.744529303261163,1,0.9,1
"Mcm5",0.0228902944717183,0.464283953188381,0.9,0.9,1
"Pdss1",0.0230054798699344,0.339872827634929,0.8,0.7,1
"Eif3b",0.0230834256609039,0.593357737500804,1,0.9,1
"Spint2",0.0231272534206336,0.974272776609229,1,0.8,1
"Glg1",0.0231760665887161,0.451416020458122,1,0.9,1
"Btg1",0.0231994098558166,-0.161540174445503,1,1,1
"Acy1",0.0233897656251488,0.701727700329822,0.9,0.6,1
"Pnrc1",0.02352496902749,-0.241556088312382,1,1,1
"Zfp706",0.0235937221832561,-0.68498305716169,1,1,1
"Evi2a",0.0237511179710468,-0.13624588873955,1,1,1
"Acbd7",0.0239438853465087,0.54926069564187,0.5,0.2,1
"Ankrd13a",0.0239538843553602,0.4412803063686,0.9,0.9,1
"Ino80b",0.0240443901146057,0.380342861514689,0.9,0.9,1
"Psd3",0.0240664194846465,0.512848036158668,0.9,0.9,1
"Zscan21",0.0241011828173806,0.494888775593523,0.9,0.9,1
"Zfp141",0.0241270354770481,0.365913569845317,0.9,0.9,1
"Tagln2",0.0241767750769536,-0.170279404749678,1,0.9,1
"Eif1",0.0241875626909109,-0.31059027839473,1,1,1
"Smc5",0.024212339216456,0.663223155298273,1,0.9,1
"Anapc7",0.0243583645509571,0.628356068198187,1,0.9,1
"Slc35e1",0.0244621391072403,0.551785880474245,0.9,0.9,1
"Prr14l",0.0246875508804193,0.617553991060919,1,0.9,1
"Tbrg1",0.0247457724573427,0.466670514787252,1,0.9,1
"Hspa13",0.0247631558513959,0.591156501999455,1,0.9,1
"Bloc1s3",0.0248567964359748,0.717473791675459,0.9,0.8,1
"Msh2",0.0248766570115511,0.508993599493918,0.9,0.9,1
"Mcm2",0.0248964370239785,0.681413727612081,0.9,0.9,1
"Arhgdig",0.0251148144301773,0.540446286588743,0.7,0.3,1
"Cenpk",0.0252301572882343,0.502534565522022,0.7,0.4,1
"Themis2",0.0254119105732442,0.47169979604998,0.9,0.9,1
"Dnajc1",0.0254318870319412,0.364751091960071,0.9,0.9,1
"Mtap",0.0254619899166854,0.499606072816878,0.9,0.9,1
"Ankfy1",0.0255149873810035,0.48193885081069,1,0.9,1
"Id4",0.0256283693484317,0.568184181738939,0.4,0.2,1
"Trib3",0.0256970167976262,0.672422150303348,0.6,0,1
"Il1rl2",0.025722722145374,0.415239857183725,0.9,0.9,1
"Dstn",0.0257241650842651,-0.212446013344822,1,1,1
"Fpr2",0.0258261685468324,0.369955176101034,0.9,0.9,1
"Mrps12",0.0258370723165692,0.499351380155137,1,0.9,1
"Atxn2l",0.0258431830682756,-0.272198151168302,0.9,0.9,1
"Mettl8",0.0260131757323313,0.754467052820404,1,0.7,1
"Rnf214",0.0260146299647942,0.759879394567922,1,0.9,1
"Snap25",0.0261501213052958,0.493838724748879,0.5,0.1,1
"Seh1l",0.0261615236173466,0.442928037321943,1,0.9,1
"Galnt10",0.026181160054578,0.512778932357574,0.9,0.9,1
"H2afx",0.0263190160541,0.647845130306019,1,0.8,1
"Card11",0.0264076421493908,0.781390444567762,1,0.9,1
"Gm19967",0.0264279452472216,0.438816513389207,0.8,0.6,1
"Rcc2",0.0265203351141021,0.480979566920316,1,0.9,1
"Ireb2",0.0265232505970134,0.468180606348346,0.9,0.9,1
"Ndufs8",0.0265476696074695,-0.282058797107407,1,1,1
"Lonp1",0.0266433371613193,0.608079073665869,1,0.9,1
"4833439L19Rik",0.0267229098048325,0.442750531448632,0.9,0.9,1
"Xpnpep1",0.0267230784794939,0.42111939585452,0.9,0.9,1
"Eif2s1",0.0267329505998942,0.384415521754711,1,0.9,1
"Flrt1",0.0267713430059953,0.5317107713234,0.9,0.4,1
"Id2",0.0268149946942753,-0.625364372340781,1,1,1
"Pola1",0.0269144006047702,0.437532893621854,0.9,0.9,1
"Hspa8",0.0269389793459614,-0.31822489428948,1,1,1
"Zfp992",0.0269642311439512,0.480708684133563,0.9,0.9,1
"Elovl1",0.0269751080350014,0.468228940542397,1,0.9,1
